T1,T2,T3,T4,T5,T6,O11,O21,O22,OFV,LOGG,W,PICK
0.00679468397439003,1.44062124037446,1.75078780367458,0.0857051611087694,1.09220093500018,0.892485707030294,0.0181086374002765,0.00310186384344819,0.0092958397892523,615.327534961491,-2.81268819105326,8.86195582233491e-09,0
0.00818967419043666,1.49790983553449,0.851844254120687,0.122010914849095,1.09523505685907,0.974406339419478,0.0470789224227633,0.0165435354350571,0.0314979186075111,595.934071529092,-3.59139217501662,0.00031401724628624,0
0.00758130858509462,1.47994582177622,1.73035811358631,0.0717956887244136,1.10290207828191,1.02341626811859,0.021982513528006,0.0219137800109741,0.0255061693772512,592.191977324125,-1.65433296894942,0.000293957678205547,0
0.00713085058937701,1.47389928856158,1.73769948194295,0.0786759226819378,1.32658372597475,1.01440577884761,0.0511275808579297,0.0203157591995702,0.0296735327810698,588.334740868078,-2.68157905171791,0.00564937453411685,1
0.00759565251663457,1.47147139051883,1.16547638109327,0.0920077373016318,1.09869335090589,0.90452208986563,0.0511468833601528,0.0180408456343209,0.00930808900575589,594.613053640659,-3.96387622629682,0.000882219511571965,0
0.00714681068547573,1.41223059161654,1.23164331568954,0.100259413751117,1.03536661671941,1.00377331172461,0.0734075540510125,0.0249075628310873,0.0125732939480123,598.754575521688,-3.62938852654936,7.96141836960498e-05,0
0.00763130383830612,1.54261012752246,2.13151595599938,0.0655323363237526,1.24199933676439,0.880875434673917,0.0425428175644255,0.0220470098818297,0.0178647311397903,586.705528255693,-2.00571918549923,0.00649018656657345,1
0.00769163186002907,1.57228004344958,0.913927878915688,0.107070951395261,1.20948286604614,0.973080689399493,0.0659864533762415,0.0317231667679221,0.0289151814947732,588.800045617881,-2.39995683962144,0.00337795416666336,0
0.00731116319470033,1.45034090871149,2.07604099184497,0.0722592371104457,0.89326069559209,1.03541187370921,0.0628721991613695,0.0262538205844994,0.0205511342062624,592.752348787453,-3.39275145064922,0.00126353490909484,0
0.00704613086381203,1.47246769027512,2.21237126136333,0.0451936982220455,1.14886648532603,0.972051874738169,0.0792823586147997,0.0384089700282147,0.0191729812359893,588.819818273001,-1.41861357623842,0.00125362663565208,0
0.00865524450314934,1.59723036874317,0.481928608299403,0.12923610577553,1.28137740587613,0.995903315463431,0.0224677953175676,0.00971628480240595,0.0325083015222672,615.048372083206,-8.54235242174285,3.13697160820568e-06,0
0.00724296565781579,1.53971170737519,2.86189795788385,0.0049145054499069,1.73644561776344,0.876301668418102,0.0773412286827133,0.0422407729277762,0.033678503734638,611.914490096517,-8.91794302567222,2.18847374949116e-05,0
